"No.","Time","Source","Destination","Protocol","Length","Info"
"313","0.428890","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"314","0.429038","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"315","0.429253","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"316","0.429254","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"317","0.431491","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"318","0.431493","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"319","0.431494","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"320","0.431746","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"321","0.431882","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"322","0.433163","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"323","0.433297","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"324","0.434288","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"325","0.434942","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"326","0.435920","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"327","0.436035","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"328","0.437270","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"329","0.437428","192.168.0.7","183.87.151.14","UDP","94","53289  >  443 Len=52"
"330","0.438021","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"331","0.439899","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"332","0.440067","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"333","0.440068","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"334","0.440070","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"335","0.440599","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"336","0.441924","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"337","0.442362","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"338","0.443920","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"339","0.444096","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"340","0.444098","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"341","0.444099","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"342","0.444585","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"343","0.446309","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"344","0.446452","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"345","0.454208","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"346","0.455781","172.217.166.174","192.168.0.7","SSL","1414","[TCP Previous segment not captured] , Continuation Data"
"347","0.455825","192.168.0.7","172.217.166.174","TCP","66","[TCP Dup ACK 169#1] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=6801 SRE=8161"
"348","0.455909","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"349","0.458477","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"350","0.458478","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"351","0.459390","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"352","0.459609","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"353","0.461634","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"354","0.462972","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"355","0.463124","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"356","0.464939","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"357","0.468289","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"358","0.470106","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"359","0.470328","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"360","0.477455","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"361","0.477458","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"362","0.479361","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"363","0.480121","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"364","0.481386","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"365","0.486948","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"366","0.487718","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"367","0.488065","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"368","0.492353","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"369","0.492354","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"370","0.492355","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"371","0.492357","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"372","0.492858","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"373","0.495404","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"374","0.495905","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"375","0.497361","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"376","0.497496","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"377","0.497947","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"378","0.499399","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"379","0.499546","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"380","0.499547","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"381","0.499828","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"382","0.500651","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"383","0.500827","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"384","0.501619","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"385","0.503396","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"386","0.507818","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"387","0.507819","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"388","0.507820","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"389","0.507822","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"390","0.508404","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"391","0.509343","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"392","0.509387","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"393","0.511374","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"394","0.514921","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"395","0.514923","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"396","0.516423","192.168.0.7","183.87.151.14","UDP","94","53289  >  443 Len=52"
"397","0.516567","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"398","0.517764","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"399","0.517947","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"400","0.517948","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"401","0.518062","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"402","0.519909","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"403","0.519910","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"404","0.519911","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"405","0.520071","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"406","0.524625","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"407","0.524626","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"408","0.524626","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"409","0.524628","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"410","0.525971","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"411","0.526147","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"412","0.526148","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"413","0.526148","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"414","0.526803","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"415","0.527999","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"416","0.528137","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"417","0.528745","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"418","0.530001","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"419","0.530927","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"420","0.530928","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"421","0.532241","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"422","0.532244","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"423","0.532245","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"424","0.532574","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"425","0.532782","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"426","0.533473","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"427","0.534021","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"428","0.535218","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"429","0.535225","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"430","0.535928","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"431","0.538058","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"432","0.538212","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"433","0.538213","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"434","0.540063","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"435","0.540065","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"436","0.540066","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"437","0.540284","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"438","0.542578","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"439","0.542579","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"440","0.542580","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"441","0.544073","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"442","0.544228","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"443","0.544229","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"444","0.545867","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"445","0.545869","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"446","0.545957","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"447","0.549063","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"448","0.549065","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"449","0.549066","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"450","0.549066","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"451","0.549069","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"452","0.549194","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"453","0.551173","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"454","0.551174","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"455","0.551176","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"456","0.551419","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"457","0.554540","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"458","0.554541","172.217.166.174","192.168.0.7","SSL","1414","[TCP Previous segment not captured] , Continuation Data"
"459","0.554541","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"460","0.554543","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"461","0.554628","192.168.0.7","172.217.166.174","TCP","74","[TCP Dup ACK 169#2] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=9521 SRE=10881 SLE=6801 SRE=8161"
"462","0.554758","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"463","0.555982","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"464","0.556129","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"465","0.556129","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"466","0.556399","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"467","0.556400","183.87.151.14","192.168.0.7","UDP","67","443  >  53289 Len=25"
"468","0.558998","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"469","0.559167","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"470","0.559168","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"471","0.559170","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"472","0.559170","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"473","0.560647","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"474","0.560787","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"475","0.561870","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"476","0.561870","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"477","0.562998","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"478","0.563564","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"479","0.564992","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"480","0.565810","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"481","0.566811","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"482","0.566989","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"483","0.573388","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"484","0.573389","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"485","0.573389","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"486","0.573391","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"487","0.573978","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"488","0.574970","192.168.0.7","183.87.151.14","UDP","103","53289  >  443 Len=61"
"489","0.575067","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"490","0.577017","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"491","0.578841","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"492","0.581902","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"493","0.583049","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"494","0.584955","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"495","0.812152","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"496","0.813802","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"497","0.813971","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"498","0.813972","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"499","0.815842","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"500","0.815952","192.168.0.7","183.87.151.14","UDP","77","53289  >  443 Len=35"
"501","0.816070","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"502","0.816070","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"503","0.816071","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"504","0.816841","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"505","0.817257","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"506","0.817804","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"507","0.818030","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"508","0.819077","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"509","0.819246","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"510","0.819247","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"511","0.820420","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"512","0.820422","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"513","0.820566","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"514","0.821960","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"515","0.824039","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"516","0.824237","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"517","0.824238","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"518","0.824239","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"519","0.824377","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"520","0.827057","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"521","0.827058","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"522","0.827060","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"523","0.827060","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"524","0.827264","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"525","0.827409","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"526","0.828611","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"527","0.828612","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"528","0.828754","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"529","0.832066","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"530","0.832067","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"531","0.832068","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"532","0.832069","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"533","0.834384","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"534","0.834385","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"535","0.834386","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"536","0.834568","192.168.0.7","183.87.151.14","UDP","96","53289  >  443 Len=54"
"537","0.835098","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"538","0.837251","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"539","0.837557","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"540","0.837557","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"541","0.837560","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"542","0.839036","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"543","0.839542","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"544","0.839543","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"545","0.839720","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"546","0.841148","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"547","0.841518","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"548","0.841520","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"549","0.842451","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"550","0.842699","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"551","0.843734","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"552","0.845278","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"553","0.845448","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"554","0.850057","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"555","0.850059","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"556","0.850059","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"557","0.850060","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"558","0.851971","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"559","0.852302","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"560","0.852303","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"561","0.852303","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"562","0.852305","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"563","0.853099","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"564","0.853514","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"565","0.854220","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"566","0.855120","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"567","0.855339","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"568","0.858369","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"569","0.858369","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"570","0.858370","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"571","0.858372","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"572","0.860734","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"573","0.860734","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"574","0.860735","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"575","0.860736","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"576","0.860915","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"577","0.861808","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"578","0.864403","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"579","0.864405","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"580","0.864407","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"581","0.864408","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"582","0.864439","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"583","0.864867","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"584","0.867416","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"585","0.867563","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"586","0.867563","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"587","0.867566","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"588","0.867567","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"589","0.868323","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"590","0.869400","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"591","0.870507","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"592","0.873091","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"593","0.873093","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"594","0.873093","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"595","0.873094","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"596","0.873306","192.168.0.7","183.87.151.14","UDP","103","53289  >  443 Len=61"
"597","0.873579","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"598","0.874816","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"599","0.874817","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"600","0.874973","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"601","0.880052","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"602","0.880053","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"603","0.880053","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"604","0.880056","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"605","0.881430","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"606","0.881431","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"607","0.881624","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"608","0.882297","172.217.166.174","192.168.0.7","SSL","1414","[TCP Previous segment not captured] , Continuation Data"
"609","0.882360","192.168.0.7","172.217.166.174","TCP","82","[TCP Dup ACK 169#3] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=12241 SRE=13601 SLE=9521 SRE=10881 SLE=6801 SRE=8161"
"610","0.886441","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"611","0.887388","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"612","0.887594","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"613","0.892331","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"614","0.893469","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"615","0.894511","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"616","0.896559","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"617","0.896871","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"618","0.899022","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"619","0.899182","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"620","0.899642","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"621","0.900171","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
